fileName,size,sha256,mvid,assemblyName,assemblyVersion,typeCount,publicTypeCount,methodCount,publicMemberCount,status
"UnityEngine.StreamingModule.dll",20664,"5AFFDC3924288012EB4D59B44DF4FDC4C2462FDE19ED0DCD683C3D627D313535","a22ce537-a148-45eb-9d97-315925561a2b","UnityEngine.StreamingModule","0.0.0.0",1,1,11,7,"Present"
"UnityEngine.SubstanceModule.dll",23736,"F4557EB0801327651A22B7DB3DF6B9E4AC781FFF6C983293F296658E7A7A8381","84cbe418-553b-491f-9912-18d639335f87","UnityEngine.SubstanceModule","0.0.0.0",8,8,52,113,"Present"
"UnityEngine.SubsystemsModule.dll",36536,"AF382DA96FC92F8605C626B9CEFD4CBF25FAD137382A940B93C0B527A2D45D49","c4324a5f-23f6-48b2-91b6-9be986a5d772","UnityEngine.SubsystemsModule","0.0.0.0",30,23,166,91,"Present"
"UnityEngine.TerrainModule.dll",127672,"CB22C1C8572B1093C56E7FB073239FE3CAF7290A9E0452FDF41967B33CB141CA","cc69bd42-1828-4a4d-9b78-287fd505cc02","UnityEngine.TerrainModule","0.0.0.0",72,31,763,646,"Present"
"UnityEngine.TerrainPhysicsModule.dll",20152,"4A037326A3929C5C1835A3FC6316C892EC122934EBC4651A43E067E954BD7415","69f41517-77d2-4043-ae54-1e18ae491862","UnityEngine.TerrainPhysicsModule","0.0.0.0",1,1,8,4,"Present"
"UnityEngine.TextCoreFontEngineModule.dll",82616,"A7D1D802CFD50906D7FA642C154AE07A44FB75D29933706E3BCC4289229F50C1","f7ad22aa-aeb6-4d0a-b706-51a13365dcc2","UnityEngine.TextCoreFontEngineModule","0.0.0.0",44,14,438,249,"Present"
"UnityEngine.TextCoreTextEngineModule.dll",320184,"77A1B7DBD918174B7763A73BD12706A7AC029403E571B366E10202D72C68E968","db12d58c-10fe-43a9-ba62-45ea4f505d1a","UnityEngine.TextCoreTextEngineModule","0.0.0.0",120,27,914,411,"Present"
"UnityEngine.TextRenderingModule.dll",43704,"4B171C31795D0ED62FEE6989C6A3072D794FF5C9DE1A6B98CA65894566D83DD8","865cf0ad-82ce-4e71-973b-3661d360becf","UnityEngine.TextRenderingModule","0.0.0.0",18,16,216,251,"Present"
"UnityEngine.TilemapModule.dll",52408,"5925F5D400136326B3777C2BD4BCEC24EA119300898D690E1A7B67815BFE5761","0c21958f-8e99-4a46-8b3d-92158cab15dd","UnityEngine.TilemapModule","0.0.0.0",24,22,342,296,"Present"
"UnityEngine.TLSModule.dll",25784,"D8F26BF480E584B1F92D61010CC501BD997AAF4CB665E4CD271756A4FD6DA7B4","4cf44a69-355b-4fe2-a765-a6b849513b7a","UnityEngine.TLSModule","0.0.0.0",12,0,39,0,"Present"
"UnityEngine.UI.dll",265728,"3E4FA8459C641EE3E88A6FF7C32B768562977D9548C0CC86D451B7D7CCC3BAA8","aafa8837-5f11-4e3c-b590-9c40dd040b4b","UnityEngine.UI","1.0.0.0",204,152,1902,1704,"Present"
"UnityEngine.UIElementsModule.dll",2055864,"CC5523BCB538115B73BFB5CC4B76DE74F29D296545A1B5076B99FAD5DF10A3DA","6741e3d0-04e5-4696-81eb-e68e85243340","UnityEngine.UIElementsModule","0.0.0.0",1839,601,13657,4983,"Present"
"UnityEngine.UIModule.dll",43192,"0A84AF94EA168EB1AB741C01529156B2C01DC5A33F6E2AA431902E266974720C","6af2d3b9-319c-4eb4-a496-2b3925e5e955","UnityEngine.UIModule","0.0.0.0",11,11,231,182,"Present"
"UnityEngine.UmbraModule.dll",19128,"C599AC7C04D58C67C56B98A5BE0F6906185C9338044BAE1332DFE461684697CB","4c17b74d-c1be-4342-8225-e4d9d27356da","UnityEngine.UmbraModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.UnityAnalyticsCommonModule.dll",29880,"AD8D141EE0CCF3E05F3F77A5678239BAB4D36A9015169E2322DE6EB9CF74E707","bda4498d-9e9a-4fe3-8701-87c6f7811361","UnityEngine.UnityAnalyticsCommonModule","0.0.0.0",41,36,78,113,"Present"
"UnityEngine.UnityAnalyticsModule.dll",55480,"B8F995A5AABC72EF1D4C4E882D23E0651325E70503EAB4840F1FA2FEB556B5CF","90d2503f-54ac-4ff8-a348-b0c6ed0fcda6","UnityEngine.UnityAnalyticsModule","0.0.0.0",16,11,285,163,"Present"
"UnityEngine.UnityConnectModule.dll",22200,"0CAEA9C436B6E4B2358F452B202EC0E38336A0AC17B7F7BDB8417ED7A972E662","097d9a8e-c904-4ef5-9f05-787a8e60780e","UnityEngine.UnityConnectModule","0.0.0.0",2,0,31,0,"Present"
"UnityEngine.UnityCurlModule.dll",20664,"E98E5F12CC9ED52E1677FD15A92676A899AA812DBE257C488E89E3F5DFF16B2D","d4c2f673-d39b-4bc9-80be-9e41bd6dab2b","UnityEngine.UnityCurlModule","0.0.0.0",3,0,17,0,"Present"
"UnityEngine.UnityTestProtocolModule.dll",19128,"366E8776580CDCC18BCFA2162901414F5CA51B4D4199D4831B2A30E5705D37CF","68b57f23-fdd7-42d4-8c41-4551c43d1476","UnityEngine.UnityTestProtocolModule","0.0.0.0",0,0,0,0,"Present"
"UnityEngine.UnityWebRequestAssetBundleModule.dll",23224,"F494EF3DEF909F1E717ADF5317B8F74222D08393D3FBD252D1C843F12C38A45A","6fad1a73-0749-4d44-b22c-e4f3f669b382","UnityEngine.UnityWebRequestAssetBundleModule","0.0.0.0",3,2,33,23,"Present"
"UnityEngine.UnityWebRequestAudioModule.dll",22712,"623502F32DCE89635BF66F6FEAD566E26935B602E7E1228BD4C59B14DA5CC71B","d074ab19-250c-42f2-bd65-6485ea33578e","UnityEngine.UnityWebRequestAudioModule","0.0.0.0",4,3,30,20,"Present"
"UnityEngine.UnityWebRequestModule.dll",63672,"9CFF402F17DC95111ABBE57D84153DB1996021310EC0EC8E3FD33E88A9B12EC9","48676805-34ae-4345-a458-655cc53d9959","UnityEngine.UnityWebRequestModule","0.0.0.0",29,15,353,215,"Present"
"UnityEngine.UnityWebRequestTextureModule.dll",22200,"989D7B166837111BE79A85A0ED1A29A788AEDA307579832EFAB8B3DAB0CA56AF","b1c8e8a2-7f8b-4929-b2c4-24eb2704781c","UnityEngine.UnityWebRequestTextureModule","0.0.0.0",5,4,27,31,"Present"
"UnityEngine.UnityWebRequestWWWModule.dll",30904,"5B738A635C353C0B62ACDB2554F936F0930F86788A199AA9BD8AC30AA1F70E8E","9108a1dd-6557-4904-af26-99694c275466","UnityEngine.UnityWebRequestWWWModule","0.0.0.0",3,2,57,69,"Present"
"UnityEngine.VehiclesModule.dll",25784,"47DBC44D315F4F3EE7357F466E4E0137C83AFB23BE01FDC47BE6B100E3A76135","3b8bc4ad-430e-4b9c-a07d-0c248b179abe","UnityEngine.VehiclesModule","0.0.0.0",2,2,91,78,"Present"
"UnityEngine.VFXModule.dll",72376,"C4FDEE18FAC8738A9FDDBAE78FCE8271666CFAE727A8353342F0A9699F9AF839","efd8dfb1-cfe3-4cc9-8b7e-59f588d0f6d7","UnityEngine.VFXModule","0.0.0.0",35,17,489,321,"Present"
"UnityEngine.VideoModule.dll",53432,"E8520A3D2D43BBC4BCBBCD985A2AB668F11261624FA0C8F1A55899D4292D52B1","03e9d5a6-773e-4901-afcf-96ceb0f12449","UnityEngine.VideoModule","0.0.0.0",26,16,374,248,"Present"
"UnityEngine.VirtualTexturingModule.dll",37560,"45392710BF69B844EB1FBDEE6DDBC369BC636FF927A900A3E3F79693683B41C0","7eea6153-21ed-4be1-9dd1-47a751c79b54","UnityEngine.VirtualTexturingModule","0.0.0.0",27,19,125,115,"Present"
"UnityEngine.VRModule.dll",26296,"08005C263A86F5CC169875659D8C9C481F00897F2D2DDFE19B504F91384D0C9C","e367eccd-18aa-40df-98a2-f96e3fdb8231","UnityEngine.VRModule","0.0.0.0",10,8,47,78,"Present"
"UnityEngine.WindModule.dll",21176,"F2297DF38F0378B2C378D85A7D7097B9B077FC81E16616F56BBEC1377421F445","8526f36e-49e5-4774-af09-2b1ca10a4e1b","UnityEngine.WindModule","0.0.0.0",2,2,25,22,"Present"
"UnityEngine.XRModule.dll",82104,"A3DE1AB77ADE80AF54C788AFC9EC3F371DC6BC1FD03CCC175182A407347AAE75","604053a3-6c84-4823-9ed7-87eeed52965b","UnityEngine.XRModule","0.0.0.0",56,42,477,524,"Present"
"UnityGifDecoder.dll",22016,"0FBFB8C3AFE430F3933F2CC3C2AA55B126818C0B3ED411C3BB976D6F7133BE54","be4344a3-7b08-4976-8da4-1a2a1dd3cc23","UnityGifDecoder","0.0.0.0",22,16,81,144,"Present"
"Websocket.Client.dll",43008,"FF891473273FC06642FE149FC18A576FA7B8F5ED36EE082F7ABABA89F5CEACFF","d2948e8c-1604-45c3-9ce5-df316f5afc03","Websocket.Client","5.1.1.0",39,10,202,164,"Present"
"Witch.Core.dll",184832,"50F526F34AA2A781B4985CECF22300FECB95E668F4FE1BDC3D51907A2F9FA25A","92bd361b-2b96-4118-be97-b488c5adf6b2","Witch.Core","0.0.0.0",141,89,856,947,"Present"
"Witch.dll",3070464,"88613CF3E1F0F4A493FE722FBFB63E36A6C97CBF098F9F406F6AC2A28C136F60","a78bb106-ab62-4a73-93f9-4fdecf6399db","Witch","0.0.0.0",1183,567,14411,9085,"Present"
"ZLinq.dll",246272,"D82D892059E9B2B15EBB26DD095CCA25BE30B6106221F66D59BEC044230B9649","9bee2851-104b-4fee-8aa9-77fd1aed01d4","ZLinq","1.5.3.0",224,141,1539,1148,"Present"
"ZString.dll",256512,"0A816223FD454F6C2790E96A854C703EDB0A4E33234E7E6312AE75964FEE480D","67f09683-9a42-4bae-840e-afe663025b46","ZString","2.6.0.0",97,41,1015,660,"Present"
